,Names,Gender,Hair_Color,Tags,Anime,Manga
9131,Kanami FUJIMORI,Female,,['Only the Flower Knows'],,
9132,Lariette KING DIAMOND,Female,,['Ciel'],,
9133,Amano,Male,Brown Hair,"['Glasses', 'Student Council']",['Psychic School Wars'],
9134,Marvin,Male,Black Hair,"['Bandana', 'Gunslinger']",['Trigun'],
9135,Hiraga,Male,,"['Adult', 'Detective', 'Police', 'Smoker']",['Library War'],
9136,Gaikotsu,Male,,"['Armor', 'Bandana', 'Choker', 'Masks', 'Mercenary', 'Ruthless', 'Scythe Wielder', 'Vengeful']",['Mushibugyou'],
9137,Neil's Father,Male,,"['Adult', 'Hat']",['Trigun'],
9138,Shizu,Female,Brown Hair,"['Middle School Student', 'Pigtails', 'Rosy Cheeks', 'Teenager']",['Venus Versus Virus'],
9139,Windy Lindoverberg WAKEMAN,Female,Black Hair,"['Ponytail', 'Scientist', 'Writer']",['Spirit of Wonder: Scientific Boys Club'],
9140,Naoki HIMURO,Male,,"['Flirt', 'Hair Antenna', 'High School Student', 'Teenager']",['A Town Where You Live'],
9141,Hina's Mother,Female,Brown Hair,['Adult'],['Recorder and Randsell'],
9142,Poupelin,Male,,"['Fairy', 'Flutist', 'Musician', 'Piercings', 'Pointy Ears']",['Sailor Moon Super S: The Movie'],
9143,Norio KOGA,Male,Brown Hair,"['Artist', 'Headband', 'Piercings', 'Ponytail']",['Shadow Star Narutaru'],['Shadow Star Narutaru']
9144,Priest,Male,Grey Hair,"['Adult', 'Facial Hair', 'Priest']",['Devil May Cry'],
9145,Mike HAGEL,Male,Grey Hair,"['Adult', 'Monocle', 'Single Parent']",['Devil May Cry'],
9146,Claude,Male,Brown Hair,"['Adult', 'Headband']",['Devil May Cry'],
9147,Coleman,Male,,"['Breathtaking Beard', 'Elderly', 'Facial Hair']",['Dorohedoro'],
9148,The Fry,Male,,"['Magic User', 'Masks']",['Dorohedoro'],
9149,Woman,Female,Brown Hair,['Rozen Maiden Zurückspulen'],,
9150,Max,Male,,"['Animal', 'Dog']",['RahXephon'],
9151,Monstro,Male,,['Kingdom Hearts'],,
9152,Kamanosuke YURI,Female,,"['Animal', 'Feudal Retainer', 'Insect', 'Ninja']",['Mushibugyou'],
9153,Shion,Male,Grey Hair,['Futari wa Milky Holmes'],,
9154,Chiaki MIYAZAWA,Female,,"['Child', 'Elementary School Student']","['Sasami: Magical Girls Club', 'Sasami: Magical Girls Club 2']",
9155,Ginji IWAKURA,Male,Blue Hair,"['Facial Hair', 'Glasses', 'Writer']","['Sasami: Magical Girls Club', 'Sasami: Magical Girls Club 2']",
9156,Zushika,Female,Purple Hair,['Traveler'],"['Wellber no Monogatari: Sisters of Wellber', 'Wellber no Monogatari: Sisters of Wellber Zwei']",
9157,Charles CONDER,Male,Brown Hair,['Adult'],['A Certain Magical Index II'],"['A Certain Magical Index', 'A Certain Magical Index (Light Novel)']"
9158,Harumi ICHIKAWA,Female,Brown Hair,"['Adult', 'Headband']",['Hikaru no Go'],
9159,Umeoka,Male,Black Hair,['Teacher'],['Rozen Maiden Zurückspulen'],
9160,Harima,Male,Black Hair,"['Facial Hair', 'Piercings']","['Genshiken: Second Generation', 'Genshiken: Second Generation Specials']",
9161,Hanae,Female,Brown Hair,['Adult'],['Sweet Blue Flowers'],['Sweet Blue Flowers']
9162,Iwakuma,Female,,"['High School Student', 'Teenager']",['Sweet Blue Flowers'],
9163,Minase SHINOHARA,Female,Brown Hair,"['Blinding Bangs', 'Doctor']",['Starship Operators'],
9164,Haruki ARITOMI,Male,Grey Hair,"['Adult', 'Glasses', 'Scientist']",['A Certain Scientific Railgun S'],
9165,Terra of the Left,Male,Green Hair,"['Adult', 'Magic User', 'Piercings', 'Sharp Teeth']","['A Certain Magical Index II', 'A Certain Magical Index III', 'A Certain Magical Index-tan III']","['A Certain Magical Index', 'A Certain Magical Index (Light Novel)', 'A Certain Magical Index: New Testament (Light Novel)']"
9166,Prince,Male,Brown Hair,['Fantasista Doll'],,
9167,Tomoya,Male,Brown Hair,['Oreimo 2 Specials'],,
9168,Uzumaru MIZUNAGI,Male,Green Hair,"['Braids', 'Dark-skinned', 'Elemental Powers', 'Mole', 'Piercings', 'Water Powers']",['Samurai Harem: Asu no Yoichi'],
9169,Kazu,Female,Brown Hair,"['High School Student', 'Ponytail', 'Teenager']",['Sweet Blue Flowers'],
9170,Yakumo,Female,,"['Magic User', 'Ponytail']",['Dorohedoro'],
9171,Vacuum Fat,Female,Blonde Hair,"['Abnormally Tall', 'Athlete', 'Masks', 'Overweight', 'Wrestler']",['Kick-Heart'],
9172,Prince of Pistachio,Male,Blonde Hair,"['Royalty', 'Wealthy']",['Muromi-san OVA'],
9173,Kawabata's Older Brother,Male,Black Hair,"['Farmer', 'Hat', 'Youkai']",['Muromi-san OVA'],
9174,Koujirou HONDA,Male,Grey Hair,"['Company President', 'Elderly', 'Glasses', 'Mole']",['Day Break Illusion: il sole penetra le illusioni'],['Day Break Illusion: il sole penetra le illusioni']
9175,Mirei's Ex-classmate,Male,Black Hair,['Middle School Student'],['Genshiken: Second Generation'],
9176,Kokoro YOSHIKAWA,Female,Brown Hair,"['Glasses', 'Idol']","['Aikatsu!', 'Aikatsu! 2', 'Aikatsu! 3']",
9177,Ginji,Male,,['Scar'],"[""Pokemon Mystery Dungeon: Ginji's Rescue Team""]",
9178,Pell,Male,,"['Animal', 'Insect']",['Hunter x Hunter (2011)'],
9179,Nami HASSE,Female,,"['High School Student', 'Teenager']",['Defense Devil'],
9180,Mayer,Female,,"['Agent of the Afterlife', 'Glasses', 'Pigtails', 'Shinigami', 'Wings']",['Defense Devil'],
9181,Ian,Dragon,Glasses,['Battle Spirits: Saikyou Ginga Ultimate Zero'],,
9182,Kiriga,Male,Turquoise Hair,"['Battle Gamer', 'Dark-skinned', 'Gloves']",['Battle Spirits: Saikyou Ginga Ultimate Zero'],
9183,Magical Star Saki,Female,Purple Hair,"['Battle Gamer', 'Hair Ribbons', 'Idol']",['Battle Spirits: Saikyou Ginga Ultimate Zero'],
9184,Taichi,Male,Brown Hair,"['Child', 'Elementary School Student']",['Yamishibai: Japanese Ghost Stories'],
9185,Passionate Human-Faced Dog's Sister,Female,Pink Hair,"['Animal', 'Dog', 'Jinmenken']",['Passionate Detective Agency'],
9186,Sakura-chan,Female,Pink Hair,['Ponytail'],['Jigoku Youchien'],
9187,Kerubero-kun,Male,Grey Hair,"['Demon', 'Hat']",['Jigoku Youchien'],
9188,Chou,Male,,['Child'],['Mushibugyou'],
9189,Yuuki SHIMANO,Male,Brown Hair,"['Guitarist', 'High School Student', 'Musician', 'Shy', 'Singer', 'Teenager']",['Ah! My Goddess (2011)'],
9190,Haji RAHMANI,Male,White Hair,"['Dark-skinned', 'Elderly', 'Facial Hair', 'Hat', 'Scar']",['Yugo the Negotiator'],
9191,Kou KIBIKI,Male,,"['Adult', 'Writer']","['Corpse Party: Blood Covered', 'Corpse Party: Book of Shadows', 'Corpse Party Cemetery 0: Kaibyaku no Ars Moriendi', 'Corpse Party: Coupling x Anthology', 'Corpse Party: Musume']",
9192,Sayaka OOUE,Female,,"['High School Student', 'Teenager']",['Corpse Party: Book of Shadows'],
9193,Oorin Temple Monk,Male,,['Martial Artist'],['Dragon Ball'],['Dragon Ball']
9194,Seira's Mother,Female,Red Hair,['Adult'],['Aikatsu! 2'],
9195,Hasky's Human Follower,Male,Black Hair,"['Smoker', 'Thief']",['Dragon Ball'],['Dragon Ball']
9196,Shake,Male,,"['High School Student', 'Teenager']",['Evergreen'],
9197,Demon,Male,,['Demon'],['Strike the Blood'],
9198,Yousuke MAKIMURA,Male,Black Hair,"['Demon', 'Scientist']",['Strike the Blood'],
9199,Ashiya,Male,Black Hair,"['Adult', 'Facial Hair', 'Military', 'Muscular']",['Magical Girl Apocalypse'],
9200,Antonio,Male,Blonde Hair,"['Genetically Engineered', 'Superpowers']",['Terra Formars'],['Terra Formars']
9201,Mr. President,Male,Black Hair,"['Closed Eyes', 'Facial Hair', 'Glasses']",['Sailor Moon'],
9202,Derella,Female,White Hair,"['Balding', 'Magic User', 'Monster', 'Pointy Ears']",['Sailor Moon'],
9203,Bank Robber,Male,,"['Hat', 'Masks', 'Sunglasses']",['Zai x 10'],
9204,Pink Lovely Doom,Female,Brown Hair,"['Hair Antenna', 'Masks', 'Secret Identity', 'Thief']","['Futari wa Milky Holmes', 'Tantei Opera Milky Holmes TD']",
9205,Widow,Female,Purple Hair,['Monster'],['Sailor Moon'],
9206,Eru MORIMOTO,Female,Brown Hair,"['Child', 'Elementary School Student', 'Pigtails']",['Dokidoki! Pretty Cure'],
9207,Melan,Female,Grey Hair,['Immortal'],['Dokidoki! Pretty Cure'],
9208,Ichitaro TAKAHASHI,Male,Blue Hair,"['Reporter', 'Rosy Cheeks']","['World Fool News', 'World Fool News (2013)', 'World Fool News Part II']",
9209,Betao JOSEKI,Male,Green Hair,"['Glasses', 'Middle School Student', 'Teenager', 'Transfer Student']",['KY-kei JC Kuuki-chan'],
9210,Yukari MOCHIZUKI,Female,Turquoise Hair,"['Idol', 'Pigtails']","['Aikatsu!', 'Aikatsu! 2']",
9211,Nagisa MATSUE,Female,Black Hair,['Idol'],"['Aikatsu!', 'Aikatsu! 2']",
9212,Tomoki OGAWA,Male,,"['High School Student', 'Teenager']","[""Rockin' Heaven""]",
9213,Souta TAGUCHI,Male,,"['Glasses', 'High School Student', 'Teenager']","[""Rockin' Heaven""]",
9214,Kon MIYAGI,Male,,"['High School Student', 'Teenager']",['Love Berrish!'],
9215,Ugly Toxic Poison,Male,,"['Alien', 'Tail']",['Samurai Flamenco'],
9216,Yollene KALORA,Female,White Hair,"['Alien', 'Horns', 'Orphan']",['Time Jam: Valerian & Laureline'],
9217,Gesen,Male,,"['Armor', 'Helmet', 'Monster']",['Sailor Moon'],
9218,Hinako MURASHITA,Female,,"['Class Representative', 'High School Student', 'Teenager']",['Kanojo wa Sore wo Gaman Dekinai'],
9219,Rudi,Animal,Wolf,['Cirque Du Freak'],,
9220,Noah,Animal,Cat,"['Koi Toka, Kiss Toka, Karada Toka.']",,
9221,Ryouhei AMEYAMA,Male,Black Hair,['Elementary School Student'],['Pupipo!'],['Pupipo!']
9222,Lotus,Female,Magenta Hair,"['Adult', 'Farmer', 'Ponytail']",['Pokemon: Black & White: Adventures in Unova and Beyond'],
9223,Edward,Male,Blonde Hair,['Butler'],['Sailor Moon'],
9224,Morana,Female,Purple Hair,"['Masks', 'Monster Tamer', 'Ponytail', 'Ruthless', 'Whip Wielder']",['Pokemon: Black & White: Adventures in Unova and Beyond'],
9225,Narrator,Male,,"['Kyousougiga', 'Kyousougiga: Review']",,
9226,Kagato,Male,Brown Hair,['Mecha Pilot'],['Neppu Kairiku Bushi Road'],
9227,Endo,Female,Brown Hair,['Wizard Barristers: Benmashi Cecil'],,
9228,Hyoue INUGAMI,Male,,"['Demon', 'Hot-Headed']","[""Her Majesty's Dog""]",
9229,Alexander,Male,Blonde Hair,['Historical Figure'],['Nobunaga the Fool'],
9230,Yamazaki-sensei,Female,Grey Hair,"['Elderly', 'Glasses', 'Teacher']","['Recently, My Sister is Unusual.']","['Recently, My Sister is Unusual. (Light Novel)']"
9231,Mizuki HARUYAMA,Glasses,High School Student,['Voice Over! Seiyu Academy'],,
9232,Karin MIZUHARA,Female,Black Hair,"['Child', 'Elementary School Student', 'Headband']",['Nurse Angel Ririka SOS'],['Nurse Angel Ririka SOS']
9233,Tanpopo YAMAZAKI,Female,Brown Hair,"['Eternal Optimist', 'High School Student', 'Teenager', 'Transfer Student']",['Imadoki!'],
9234,Endou,Male,Black Hair,"['Closed Eyes', 'Heavy Drinker']",['SoniAni: Super Sonico The Animation'],
9235,Minotauron,Female,Magenta Hair,"['Armor', 'Choker', 'Horns', 'Magic User', 'Monster', 'Tail']",['Sailor Moon R'],
9236,Shinozaki,Male,Brown Hair,"['Middle School Student', 'Teenager']",['Sailor Moon R'],
9237,Enji,Female,,['Ninja'],['Shinobi Life'],
9238,Blazer Moon,Female,,"['Masked Hero', 'Masks', 'Pigtails', 'Scantily-clad']",['Samurai Flamenco'],
9239,Setsu HACHIOJI,Male,Blonde Hair,['Half-Breed'],['Jiu Jiu'],
9240,Sasara,Female,,"['Cape', 'Hat']",['Countrouble'],
9241,Masked Racer,Male,,"['Alien', 'Masks', 'Muscular']",['Space Dandy'],
9242,Momo KANDA,Female,Brown Hair,"['Adult', 'Secret Identity']",['Wonder Momo'],
9243,Marcel,Male,Orange Hair,"['Adult', 'Clown', 'Hat', 'Tailor']","['Aikatsu!', 'Aikatsu! 2', 'Aikatsu on Parade!']","['Aikatsu! Manga & Mangaka Atsudou!', 'Aikatsu! Secret Story']"
9244,Minowa,Female,Black Hair,['Hamatora'],,
9245,Papaya DACHIU,Male,Black Hair,"['Athlete', 'Boxer', 'Dark-skinned', 'Foreigner']",['Hajime no Ippo: Rising'],
9246,Hidenori's Mother,Female,Black Hair,['Samurai Flamenco'],,
9247,Alan NECKER,Male,Green Hair,"['Blinding Bangs', 'Knight', 'Mecha Pilot', 'Military']",['Code Geass: Akito the Exiled'],
9248,Sorum HUME,Male,,"['Attack on Titan: Before the Fall', 'Attack on Titan: Before the Fall (Light Novel)']",,
9249,Statue,Female,,['Inanimate Object'],['Strange+'],
9250,Kai,Male,,['The 30-Year-Old Virgin'],,
9251,Scarab,Insect,,"[""Hozuki's Coolheadedness""]",,
9252,Haiji's Mother,Female,Black Hair,['Adult'],['Samurai Flamenco'],
9253,Carna,Female,Black Hair,"['Headband', 'Ponytail']",['Minna Atsumare! Falcom Gakuen'],
9254,Midori,Female,Brown Hair,"['Child', 'Elementary School Student', 'Pigtails']",['Astro Boy (1980)'],
9255,Malice,Female,Green Hair,"['Cape', 'Gloves', 'Hair Antenna', 'Manipulative', 'Masks', 'Pointy Ears']",['Z/X: Ignition'],
9256,Chris TAYLOR,Male,Blonde Hair,"['Dark-skinned', 'Hat', 'Headphones']",['Marvel Disk Wars: The Avengers'],
9257,Abomination,Male,,['Marvel Disk Wars: The Avengers'],,
9258,Tsuruko SAKAGUCHI,Female,Brown Hair,"['Pigtails', 'Rosy Cheeks']",['Rowdy Sumo Wrestler Matsutaro'],
9259,Magistrate,Male,Brown Hair,"['Hat', 'Politician']","[""Hozuki's Coolheadedness""]",
9260,Adam,Male,Brown Hair,"[""Hozuki's Coolheadedness""]",,
9261,Kaori YUUZAKI,Female,Brown Hair,"['Child', 'Closed Eyes', 'Elementary School Student', 'Ponytail']",['Kami Nomi zo Shiru Sekai'],
9262,Gira,Female,Blonde Hair,"['Choker', 'Demon', 'Horns']",['The World God Only Knows: Goddesses Arc'],['Kami Nomi zo Shiru Sekai']
9263,James A. PADDINGTON,Male,Brown Hair,"['Adult', 'Facial Hair', 'Hat', 'Military']","['Date a Live II', 'Date a Live III']",['Date a Live (Light Novel)']
9264,Ocean Kingdom's Ambassador,Male,Brown Hair,"['Adult', 'Politician']",['The World is Still Beautiful'],
9265,Shou,Male,Brown Hair,['Hot-Headed'],['Blade & Soul'],
9266,Ninjirou FUKUDA,Male,,"['Adult', 'Facial Hair', 'Smoker', 'Teacher']",['Nisekoi: False Love'],
9267,Reef,Female,Brown Hair,"['Headband', 'High School Student', 'Teenager', 'Transfer Student']",['Penguin Musume Heart'],
9268,Saeka ENJOJI,Female,Magenta Hair,"['Flutist', 'Hair Drills', 'High School Student', 'Musician', 'Teenager']","[""La Corda D'Oro: Blue Sky""]",
9269,Giant Turtle,Animal,Reptile,['Love Hina'],,
9270,Mayumi,Female,Brown Hair,"['High School Student', 'Pigtails', 'Teenager']",['Harmonie'],
9271,Aine,Female,Blonde Hair,"['Angel', 'Guitarist', 'Hair Antenna', 'Musician', 'Pigtails', 'Singer', 'Wings']",['Kira Kira 5th Anniversary Live Anime: Kick Start Generation'],
9272,Ibuki's Father,Female,Black Hair,['Mushishi Zoku Shou'],,
9273,Crystal Boy,Male,,"['Assassin', 'Cyborg', 'Ruthless', 'Space Pirate']","['Cobra The Animation: The Psychogun', 'Space Adventure Cobra', 'Space Adventure Cobra Movie']","['Cobra', 'Cobra: The Psychogun']"
9274,Kouichi BAN,Male,Brown Hair,"['Glasses', 'Scientist']",['Captain Earth'],
9275,Houichi's Father,Male,Grey Hair,['Mushishi Zoku Shou'],['Mushishi'],
9276,Mizuho KANOU,Female,Black Hair,"['Gardener', 'High School Student', 'Musician', 'Pianist', 'Teenager']",['Strawberry Panic'],
9277,Cindy,Female,Blonde Hair,"['Abnormally Tall', 'Hair Ribbons', 'High School Student']",['Plastic Nee-san'],['Plastic Nee-san']
9278,Mitsuko,Female,Black Hair,"['Headband', 'University Student']",['Yamishibai: Japanese Ghost Stories 2nd Season'],
9279,Diana CAPRICE,Female,Blonde Hair,"['Glasses', 'Headband', 'Mecha Pilot', 'Sickly']",['Sakura Wars: New York NY.'],
9280,Sagitta WEINBERG,Female,Black Hair,"['Dark-skinned', 'Mecha Pilot']",['Sakura Wars: New York NY.'],
9281,Nobuyuki ODA,Male,Blue Hair,['Historical Figure'],['Nobunaga Concerto'],['Nobunaga Concerto']
9282,Sato SUZUKI,Male,Blonde Hair,"['Cook', 'Masks']",['Ai Mai Mii: Mousou Catastrophe'],
9283,Flying Bunny,Female,Brown Hair,"['Headband', 'Scantily-clad']",['The Melody of Oblivion'],
9284,Marble,High Stakes Game Master,,"[""Magazine Boys' Valentine!"", 'Real Account']",,
9285,Toshizou HIJIKATA,Male,Red Hair,"['Historical Figure', 'Scar', 'Shinsengumi', 'Undead', 'Zombie']",['Francesca'],
9286,Atsugessho,Female,Green Hair,"['Human Guise', 'Monster', 'Unconventional Weapon']",['Sailor Moon R'],
9287,Arabia Fats,Male,,['Overweight'],"[""JoJo's Bizarre Adventure: Stardust Crusaders""]","[""JoJo's Bizarre Adventure Part 3: Stardust Crusaders""]"
9288,Six Brushes Society Leader,Male,Blonde Hair,['Mangaka'],['Ai Mai Mii: Mousou Catastrophe'],
9289,Six Brushes Society Female Member,Female,Pink Hair,"['Hat', 'Mangaka']",['Ai Mai Mii: Mousou Catastrophe'],
9290,Taro MOCCHIRI,Blonde Hair,,"['Mangaka', 'Rosy Cheeks']",['Ai Mai Mii: Mousou Catastrophe'],
9291,Anri HIIRAGI,Female,,"['Glasses', 'Hat', 'High School Student', 'Mangaka', 'Teenager']",['Yumekui Merry'],
9292,Miyuki KANAGI,Female,Brown Hair,['Kaze no Stigma'],,
9293,Takkun's Mother,Female,Brown Hair,['Adult'],['Yamishibai: Japanese Ghost Stories 2nd Season'],
9294,Takkun's Father,Male,Black Hair,"['Adult', 'Facial Hair']",['Yamishibai: Japanese Ghost Stories 2nd Season'],
9295,Rum,Male,Brown Hair,['Power Suit'],['Buki yo Saraba'],
9296,Gimlet,Male,Blonde Hair,['Power Suit'],['Buki yo Saraba'],
9297,Kingo HABUTA,Male,,"['Adult', 'Facial Hair', 'Smoker']",['Kasane'],
9298,Zenon,Monster,,['Kaze no Stigma'],,
9299,Jake,Male,Blonde Hair,"['Hat', 'Mangaka', 'Scar']",['Ai Mai Mii: Mousou Catastrophe'],
9300,Akatsuki the Flying Ace,Male,Black Hair,"['Glasses', 'Pervert', 'Photographer']",['Sabagebu! Survival Game Club'],
9301,Mycroft HOLMES,Male,,['Adult'],['Sherlock'],
9302,Shiro,White Hair,,"['Animal', 'Cat']",['Ryo'],
9303,Andou,Male,Brown Hair,"['Chuunibyou', 'High School Student', 'Teenager']","[""Aura: Koga Maryuin's Last War""]",
9304,Itou,Male,Black Hair,"['High School Student', 'Teenager']","[""Aura: Koga Maryuin's Last War""]",
9305,Hanako,Female,Brown Hair,"['Glasses', 'Overweight', 'Pigtails']",['Sailor Moon S'],
9306,Claice,Female,,['Elderly'],['Nisekoi: False Love'],
9307,Little Neese,Female,Purple Hair,"['Circlet', 'Magic User']",['Record of Lodoss War: Chronicles of the Heroic Knight'],
9308,Class 6-2 Homeroom Teacher,Female,Brown Hair,['Teacher'],['12-Sai.'],
9309,Eiko,Male,Black Hair,"['Closed Eyes', 'Elementary School Student']",['12-Sai.'],['12-sai.']
9310,Dai-chan's Wife,Female,Black Hair,['Yamishibai: Japanese Ghost Stories 2nd Season'],,
9311,Oage,Female,White Hair,"['Magical Familiar', 'Scar']",['Magica Wars'],
9312,Sakurai,Male,Black Hair,"['Adult', 'Police']",['Re: Hamatora'],
9313,New,Female,Blue Hair,"['Idol', 'Pigtails', 'Twin']",['PriPara'],
9314,Margarita DE SATOU,Male,,"['Animal', 'Reptile']",['Nisekoi: False Love'],
9315,Akira KITAZAWA,Male,Black Hair,['Explosives Expert'],['Psycho-Pass 2'],
9316,Bridget CHAN,Female,Black Hair,"['Adult', 'Scientist']",['Marvel Disk Wars: The Avengers'],
9317,Yukie SAITO,Female,Black Hair,['Adult'],['Uzumaki: Spiral into Horror'],['Uzumaki: Spiral into Horror']
9318,Yokota,Male,Black Hair,"['Adult', 'Teacher']",['Uzumaki: Spiral into Horror'],['Uzumaki: Spiral into Horror']
9319,Coffee Bean,Food Character,,['Mameshiba'],,
9320,Mi-Rae,Female,,['Hair Buns'],['Yona of the Dawn'],
9321,Schuldig,Male,Orange Hair,"['Adult', 'Superpowers']",['Knight Hunters'],['Weiss: An Assassin and White Shaman']
9322,Mendoza,Male,,"['Alchemist', 'Circlet', 'Hat', 'Inventor', 'Nobility', 'Piercings', 'Priest', 'Ruthless', 'Vengeful']","['Garo The Animation', 'Garo: Vanishing Line']",
9323,Jill NICOLA,Male,,"['Piercings', 'Scientist']",['Graineliers'],
9324,Aki,Male,,"['Crossdresser', 'Pigtails']",['Oto☆Koi'],
9325,Tomoki,Male,,['Crossdresser'],['Oto☆Koi'],
9326,Hikaru REITO,Male,Black Hair,"['Adult', 'Glasses', 'Wealthy']",['In Search of the Lost Future'],
9327,Airi NARUMI,Female,,"['High School Student', 'Teenager', 'Twin']",['Cage of Eden'],
9328,Satoru MORIYA,Male,,"['Cook', 'Middle School Student']","[""Hell's Kitchen""]",
9329,Ian PAPOV,Male,Blue Hair,"['Battle Gamer', 'Big Nose', 'Goggles', 'Suspenders']",['Beyblade'],"['Bakuten Shoot Beyblade: Rising', 'Beyblade']"
9330,Shuichiro DOMOTO,Male,Black Hair,['Police'],['Psycho-Pass 2'],
9331,Tetsuya HYODO,Male,Black Hair,['Police'],['Psycho-Pass 2'],
9332,Izumi's Father,Male,Black Hair,['Facial Hair'],['Mushishi Zoku Shou 2nd Season'],
9333,Hajime TAKASE,Male,Black Hair,"['Adult', 'Glasses', 'Salaryman']",['Yasaotoko to Sadistic'],
9334,Miya IGARASHI,Female,Blue Hair,"['High School Student', 'Teenager']",['Here is Greenwood'],
9335,Reki's Father,Male,Black Hair,['Mushishi Zoku Shou 2nd Season'],,
9336,Yotoshio GODOU,Male,Black Hair,"['The Dragon Dentist', 'The Dragon Dentist (2017)']",['The Dragon Dentist'],
9337,Asami,Female,Brown Hair,"['High School Student', 'Lesbian', 'LGBT+', 'Pigtails', 'Teenager']",['Yuri Yuri'],
9338,Mimi JOIMA,Female,Black Hair,['Ponytail'],['Shamanic Princess'],
9339,Susanna WHITE,Female,Blonde Hair,['Headband'],['Shamanic Princess'],
9340,Ashleigh,Male,White Hair,"['Immortal', 'Pointy Ears', 'Vampire']",['Boku no Hitsugi de Bansan o'],
9341,Tsuujirou HASURA,Male,White Hair,"['Facial Hair', 'Gambler']",['Magic Kaito 1412'],
9342,John DENBAT,Male,Brown Hair,"['Anti-Gravity Hair', 'Military Veteran', 'Spirit Seer']","['Shaman King', 'Shaman King (2021)', 'Shaman King Specials']",['Shaman King']
9343,Chris VENSTAR,Male,Brown Hair,"['Adult', 'Military Veteran', 'Spirit Seer']","['Shaman King', 'Shaman King (2021)', 'Shaman King Specials']","['Shaman King', 'Shaman King Kang Zeng Bang']"
9344,Cebin MENDEL,Male,,"['Adult', 'Hat', 'Masks', 'Military Veteran', 'Spirit Seer']","['Shaman King', 'Shaman King (2021)']","['Shaman King', 'Shaman King Kang Zeng Bang']"
