,Names,Gender,Hair_Color,Tags,Anime,Manga
48995,Momoko ASAGIRI,Female,Brown Hair,"['Adult', 'Ponytail']",['Magical Girl Site'],['Magical Girl Site']
48996,Wolfram,Male,Red Hair,"['Masks', 'Scar', 'Superpowers']",['My Hero Academia Movie: Two Heroes'],
48997,Naga,Male,,"['Closed Eyes', 'High School Student', 'Psychic Powers', 'Teenager']","[""I Don't Want This Kind of Hero""]",
48998,Haruto AOI,Female,,"['Grisaia: Phantom Trigger', 'Grisaia: Phantom Trigger - Stargazer']",,
48999,Yoonsung CHOI,Male,Red Hair,"['High School Student', 'Teenager']",['Unripe Expression'],
49000,Takkun,Male,Black Hair,['Child'],"[""Chio's School Road""]","[""Chio's School Road""]"
49001,Kanba,Male,Black Hair,"['Alien', 'Masks', 'Muscular', 'Ruthless', 'Scar', 'Tail']",['Super Dragon Ball Heroes'],['Super Dragon Ball Heroes: Universe Mission!!']
49002,Haysin,Male,Brown Hair,"['Adult', 'Magic User', 'Monocle', 'Summoners']",['Phantom in the Twilight'],
49003,Kondou,Male,Black Hair,"['Delinquent', 'Middle School Student', 'Teenager']",['Maid-sama!'],
49004,Chop,Multicolored Hair,,"['Animal', 'Dog']","[""Chio's School Road""]","[""Chio's School Road""]"
49005,Eleanor,Female,Grey Hair,"['Demon', 'Demon King', 'Horns', 'Small Stature']","['Maou-sama to Kekkon Shitai', 'Maou-sama to Kekkon Shitai (Pilot)']",
49006,Chan BAN,Male,Brown Hair,"['Adult', 'Cook', 'Poor', 'University Student']",['Take Care of My Housekeeper'],
49007,Kazuma KATOU,Male,Brown Hair,"['Adult', 'Cook']",['Free! Dive to the Future'],
49008,Wolfgang Amadeus MOZART,Male,Blonde Hair,"['Big Ego', 'Flirt', 'Historical Figure', 'Musician', 'Pianist']",['Classi9'],
49009,Johann Sebastian BACH,Male,Black Hair,"['Historical Figure', 'Musician', 'Pianist']",['Classi9'],
49010,Setiq,Male,Brown Hair,['Musician'],['100 Sleeping Princes & the Kingdom of Dreams'],
49011,Yan Shu,Male,Black Hair,"['Glasses', 'High School Student', 'Teenager']",['Chasing The Sun'],
49012,Eckhart MUNTER,Male,Brown Hair,"['Adult', 'Military']",['Violet Evergarden'],
49013,Shun KARIYA,Male,Grey Hair,"['Athlete', 'Muscular', 'Sumo Wrestler']",['Hinomaru Sumo'],['Hinomaru Sumo']
49014,Abraham DAWSON,Male,Brown Hair,"['Adult', 'Glasses', 'Scientist']",['Banana Fish'],['Banana Fish']
49015,Aleida KAKUTSURU,Female,Red Hair,"['Big Eater', 'Hair Antenna', 'Snaggletooth', 'Sword Fighter', 'Traveler', 'Tsundere']","['Jichou Shinai Motoyuusha no Tsuyokute Tanoshii New Game', 'Jichou Shinai Motoyuusha no Tsuyokute Tanoshii New Game (Light Novel)']",
49016,Kon KURIMIYA,Male,Brown Hair,"['Adult', 'Facial Hair', 'Reporter']",['Free! Dive to the Future'],
49017,Hanabi,Female,Brown Hair,['Senran Kagura: Shinovi Master'],,
49018,Kazutaka SEKI,Male,,"['High School Student', 'Teenager']",['Koimonogatari: Love Stories'],
49019,Bumi,Male,White Hair,"['Balding', 'Earth Powers', 'Elderly', 'Elemental Powers', 'Facial Hair', 'Royalty', 'Superpowers']",['Avatar: The Last Airbender - The Lost Adventures'],
49020,Mad Hatter,Male,Blonde Hair,"['Hat', 'Pipe', 'Ponytail', 'Royalty']",['100 Sleeping Princes & the Kingdom of Dreams'],
49021,Marchia,Male,Brown Hair,"['Animal Ears', 'Hat', 'Ponytail', 'Royalty']",['100 Sleeping Princes & the Kingdom of Dreams'],
49022,Hyesung's Mother,Female,,"['Adult', 'Omegaverse Omega']",['Love Is An Illusion'],
49023,Kaede AGUKAWA,Male,Brown Hair,"['Blinding Bangs', 'Flirt', 'Mole', 'Omegaverse Alpha', 'Teenager', 'Uke']",['Sutenaide My Hero'],
49024,Jae In NAM,Male,Brown Hair,"['Adult', 'Bisexual', 'Company President', 'Cook', 'LGBT+']",['The Strange Story Of A Guy Next Door And A Novelist'],
49025,Jihan KIM,Male,Brown Hair,"['Adult', 'Omegaverse Beta']",['Egoism (Tim Alchem)'],
49026,Keene,Male,Brown Hair,"['Adult', 'Glasses', 'Teacher']",['unOrdinary'],
49027,Cecile,Female,Green Hair,"['High School Student', 'Superpowers', 'Teenager', 'Writer']",['unOrdinary'],
49028,Eleonora,Female,Blue Hair,"['Adult', 'Ponytail']",['Isekai Izakaya: Japanese Food From Another World'],
49029,Mashiro,Male,Black Hair,"['Adult', 'Omegaverse Omega', 'Salaryman', 'Uke']","['Kaihatsu BL', 'Ore no Kirai na Tsugaisama']",
49030,Kiyoka MUSUMI,Female,Black Hair,"['Headband', 'Middle School Student', 'Sword Fighter', 'Teenager']","['Katana Maidens: Mini Toji', 'Katana Maidens: Toji no Miko', 'Katana Maidens: Tomoshibi']",
49031,Rachel,Female,Grey Hair,['Elderly'],['Tada Never Falls in Love'],
49032,Cherry,Female,Multicolored Hair,['Cat'],['Tada Never Falls in Love'],
49033,Cheng MU,Male,Black Hair,"['Adult', 'Smoker', 'Teacher', 'Writer']",['Ascend'],
49034,Chen,Male,Brown Hair,['Adult'],['Here U Are'],
49035,Vice Captain,Male,Brown Hair,"['Armor', 'Knight', 'Sword Fighter']","['Overlord', 'Overlord III']",['Overlord (Light Novel)']
49036,Mr. Koito,Male,Grey Hair,"['Adult', 'Closed Eyes']",['Bloom Into You'],['Bloom Into You']
49037,Kasumi,Female,Black Hair,"['Hair Ribbons', 'Ninja']","['Bakumatsu', 'Bakumatsu: Crisis']",
49038,Minyarin,Female,Brown Hair,"['Choker', 'Idol']","['Super HxEros', 'Super HxEros: HxEros Report']",['Super Hxeros']
49039,Ethan JI,Male,Brown Hair,['Adult'],['Super Secret'],['Super Secret']
49040,Akari's Father,Male,Black Hair,['Closed Eyes'],['Ms. Vampire who lives in my neighborhood.'],
49041,Setsu SUZAKU,Male,Black Hair,"['Choker', 'High School Student', 'Magic User', 'Oversized Weapon', 'Person in a Strange World', 'Sword Fighter', 'Teenager']",['Isekai Shoukan wa Nidome Desu'],"['Summoned to Another World... Again?!', 'Summoned to Another World... Again?! (Light Novel)']"
49042,Ayumu,Female,Purple Hair,['Police'],['Release the Spyce'],
49043,Harry CREIGHTON,Male,Blonde Hair,"['Hero Mask', 'Hero Mask: Part II']",,
49044,Dinah,Animal,Cat,"['Pandora Hearts', 'Pandora Hearts Specials']",['Pandora Hearts'],
49045,Napalm,White Hair,,"['Dog', 'Hair Ribbons']",['Ace Attorney Season 2'],
49046,Rumi WAKASA,Female,Brown Hair,"['Adult', 'Glasses', 'Teacher']",['Detective Conan'],['Case Closed']
49047,Olympia,Inanimate Object,,"['Karakuri Circus', 'Karakuri Circus Recap']",,
49048,Gail OWENS,Male,Multicolored Hair,"['Adult', 'Dark-skinned', 'Facial Hair', 'Military', 'Scar']",['The Price of Smiles'],
49049,Ryota IRIYA,Male,,"['High School Student', 'Teenager']","[""DAKAICHI: I'm being harassed by the sexiest man of the year""]",
49050,Kinue HANABUSA,Female,Brown Hair,"['Adult', 'Company President', 'Mole']","[""DAKAICHI: I'm being harassed by the sexiest man of the year""]","[""Dakaichi: I'm Being Harassed By the Sexiest Man of the Year""]"
49051,Anji TONI,Male,White Hair,"['Blind', 'Buzz Cut', 'Disabled', 'Facial Hair', 'Gunslinger', 'No Eyebrows', 'Prisoner', 'Tattoo']","['Golden Kamuy Season 2', 'Golden Kamuy Season 3']",['Golden Kamuy']
49052,Alma,Inanimate Object,,['Mecha-Ude'],,
49053,Ren SAIONJI,Male,,['Child'],"['Kashikomarimashita, Destiny']",
49054,Seri,Female,,"['Model', 'Omegaverse Omega']",['Ou-sama Alpha to Puppy Love'],
49055,Yuuki SHIBUKI,Male,Blonde Hair,"['High School Student', 'Small Stature', 'Teenager']",['Miageru to Kimi wa'],
49056,Midoriko,Female,Brown Hair,"['Adult', 'Animal Ears', 'Monster', 'Tail']","[""A Centaur's Life""]",
49057,Towako YACHIYODA,Female,Blonde Hair,"['Angel', 'Club President', 'Glasses', 'High School Student', 'Ponytail', 'Teenager', 'Wings']","[""A Centaur's Life""]",
49058,Ayaka WAKAMAKI,Female,White Hair,"['Animal Ears', 'Archer', 'Braids', 'Centaur', 'Middle School Student', 'Monster', 'Ponytail', 'Tail', 'Tsundere', 'Wealthy']","[""A Centaur's Life""]",
49059,Lily,Female,Purple Hair,"['Cape', 'Demon', 'Eye Patch', 'Horns', 'Pointy Ears', 'Tail', 'Wings']",['Taimashi to Akuma-chan'],
49060,Ikumi,Female,Black Hair,"['Hair Buns', 'High School Student', 'Mole', 'Teenager', 'Wealthy']",['Rainy Cocoa: Side G!!'],
49061,Kenji,Male,,['Teenager'],['Yogen no Nayuta'],
49062,Oka,Female,Brown Hair,['High School Student'],['My Love Story!!'],
49063,Saga,Male,Brown Hair,"['High School Student', 'Teenager']",['The Morose Mononokean II'],
49064,Wall EEHTO,Male,Black Hair,"['Magic User', 'Scarf']",['Fairy Tail: Final Season'],
49065,Irina LESKOVA,Female,Blonde Hair,"['Gunslinger', 'High School Student', 'Teenager']",['Pastel Memories'],['Pastel Memories']
49066,Suhyeon,Male,Orange Hair,"['Charismatic', 'High School Student', 'Teenager']","['A Sea of Conflicts', 'A Sea of Conflicts - Specials']",
49067,Jin KATSURAGI,Male,Brown Hair,"['Adult', 'Facial Hair', 'Gangster', 'Piercings', 'Sunglasses']",['Domestic Girlfriend'],['Domestic Girlfriend']
49068,Ritsu OUSAKA,Male,Brown Hair,['High School Student'],['Domestic Girlfriend'],
49069,Juri,Female,,"['Adult', 'Mischievous', 'Prostitute']",['Domestic Girlfriend'],
49070,Mechagodzilla,Robot,Tail,"['Godzilla Movie 1: Planet of the Monsters', 'Godzilla Movie 2: City on the Edge of Battle']",['Godzilla vs. Mecha Godzilla Kessenshi'],
49071,Aiden KIM,Male,Brown Hair,"['Adult', 'Glasses']",['Annoying Alice'],
49072,Pyunghwa KIM,Male,Brown Hair,"['Adult', 'Company President', 'Cook', 'Gay', 'LGBT+']","['Paramour', 'Paramour - Part 2']",
49073,Mikhail Ilych KUSTOV,Male,,"['Adult', 'Gay', 'LGBT+']",['Momentum'],
49074,Snow White's Stepmother,Female,Grey Hair,"['Adult', 'Crown', 'Royalty']",['Grimms Notes the Animation'],
49075,Joonwoon GUH,Male,Blonde Hair,['All About Lust'],,
49076,Moneypenny,Female,,"['Adult', 'Freckles', 'Glasses']",['Moriarty the Patriot'],
49077,Kannon BOSATSU,Male,Brown Hair,['Deity'],['NAMUAMIDABUTSU! -UTENA-'],
49078,Fafnir,Dragon,Elemental Powers,"['EGOIST: Eiyuu Unmei no Uta', 'Fate/Apocrypha']","['Fate/Apocrypha', 'Fate/Apocrypha (Light Novel)', 'Fate/Grand Order: Mortalis:Stella', 'Fate/Grand Order: Turas Réalta']",
49079,Dahlia CARPENTER,Purple Hair,,"['Actor', 'Adult', 'Intersex', 'Overweight']","['Carole & Tuesday', 'Carole & Tuesday: Gus to Roddy no Kaisouroku']",['Carole & Tuesday']
49080,Mo Jiaxing,Male,Grey Hair,['Single Parent'],['Quanzhi Fashi'],"['Versatile Mage', 'Versatile Mage (Novel)']"
49081,Chiguma MARUME,Male,Green Hair,"['Blinding Bangs', 'High School Student', 'Teenager']",['ACTORS -Songs Connection-'],
49082,Ann,Female,Green Hair,"['Announcer', 'Singer', 'Superpowers']",['One Piece Movie 14: Stampede'],
49083,Magdalena,Female,Red Hair,"['Magical Girl', 'Teenager']",['Magical Girl Spec-Ops Asuka'],['Magical Girl Spec-Ops Asuka']
49084,Folciel,Female,Blonde Hair,['Angel'],"['Midnight occult civil servants', 'Midnight occult civil servants Specials']",
49085,Nishina's Grandson,Male,Brown Hair,['Musician'],"['Kono Oto Tomare!', 'Kono Oto Tomare! 2nd Season']",['Kono Oto Tomare!']
49086,Alcibiades,Male,Blonde Hair,"['Charismatic', 'Flirt', 'Hair Antenna', 'Historical Figure', 'Politician']",['Everywhere & Nowhere'],
49087,Saburomaru,Male,,"['Animal', 'Big Eater', 'Shark']",['Dororo (2019)'],
49088,Carlos BALE,Male,Brown Hair,['Detective'],['Wise Man’s Grandchild'],
49089,IDEA,Artificial Intelligence (AI),Director,"['Carole & Tuesday', 'Carole & Tuesday: Gus to Roddy no Kaisouroku']",,
49090,Blackback,Male,Black Hair,"['Adult', 'Afro', 'Anthropomorphic', 'Facial Hair', 'Gloves', 'Sharp Teeth']",['One Piece'],['One Piece']
49091,Jordan,Male,Green Hair,['Tower of God - Part 3'],,
49092,Zakos,Male,Blonde Hair,"['Epic Eyebrows', 'Martial Artist', 'Sunglasses']",['One-Punch Man 2'],['One-Punch Man']
49093,Masaki MEGURO,Male,Black Hair,"['Adult', 'Martial Artist', 'Muscular']","['Kengan Ashura', 'Kengan Ashura: Part II']","['Kengan Ashura', 'Kengan Omega']"
49094,Kagemasa TODA,Male,Black Hair,"['Facial Hair', 'Historical Figure', 'Ponytail', 'Sword Fighter']",['Record of Ragnarok'],['Record of Ragnarok']
49095,Charlie,Male,,"['Child', 'Orphan', 'Tattoo']",['The Promised Neverland'],
49096,Jackie,Male,,"['Orphan', 'Tattoo']",['The Promised Neverland'],
49097,Max,Female,,['Maximum Ride'],,
49098,Eva Maria ROSE,Female,Red Hair,"['Headband', 'Maid']","['Armed Girl’s Machiavellism', 'Armed Girl’s Machiavellism: Badump! A Pleasure Trip with All the Five Swords']","[""Armed Girl's Machiavellism""]"
49099,Doyoung KANG,Male,Purple Hair,"['Gay', 'LGBT+', 'University Student']",['Hotel Phryne'],
49100,Kanami INUGAMI,Female,Brown Hair,"['Disciplinary Committee', 'Hair Ribbons', 'High School Student', 'Magic User', 'Person in a Strange World', 'Ponytail', 'Sword Fighter', 'Teenager']","['Class Teni de Ore dake Haburareta node, Doukyuusei Harem Tsukuru Koto ni Shita', 'Class Teni de Ore dake Haburareta node, Doukyuusei Harem Tsukuru Koto ni Shita (Light Novel)']",
49101,Victoria,Female,Blonde Hair,"['Big Ego', 'Braids', 'Cruel', 'Gloves', 'Hair Buns', 'Hair Drills', 'Hair Ribbons', 'Manipulative', 'Royalty', 'Ruthless', 'Sadistic', 'Selfish']","['Fukushuu wo Koinegau Saikyou Yuusha wa, Yami no Chikara de Senmetsu Musou suru', 'Fukushuu wo Koinegau Saikyou Yuusha wa, Yami no Chikara de Senmetsu Musou suru (Light Novel)']",
49102,Yahiko,Male,Black Hair,"['Bandages', 'Bandana', 'Blinding Bangs', 'Poor', 'Tattoo']",['Dororo (2019)'],
49103,Kazuki's Mother,Female,Brown Hair,"['Adult', 'Mole']",['Sarazanmai'],
49104,Valentine Pears SHOTANI,Male,Pink Hair,"['Braids', 'Eternal Optimist', 'High School Student', 'Rugby Player', 'Teenager']",['Try Knights'],
49105,Torajima,Male,Multicolored Hair,"['Animal', 'Anthropomorphic', 'Tiger']",['Aggretsuko 2'],
49106,Senjinbo MYOHOSAN,Male,Grey Hair,"['Facial Hair', 'Staff Wielder', 'Tengu', 'Youkai']",['Midnight occult civil servants'],['Mayonaka no Occult Koumuin']
49107,Belphegor,Green Hair,,"['Demon', 'Horns']","['Midnight occult civil servants', 'Midnight occult civil servants Specials']",
49108,Tsukasa SHIRASU,Male,Black Hair,"['Adult', 'Omegaverse Alpha', 'Uke']",['Imitation Mate'],
49109,Kanae HATSUSHIMA,Female,Purple Hair,"['Adult', 'Charismatic', 'Company President', 'Person in a Strange World', 'Sword Fighter']",['Game of Familia: Kazoku Senki'],
49110,Stolas,Female,,"['Demon', 'Demon King', 'Magic User', 'Pigtails', 'Pointy Ears', 'Teleportation Powers']","['Dungeon Builder: The Demon King’s Labyrinth is a Modern City!', 'Dungeon Builder: The Demon King’s Labyrinth is a Modern City! (Light Novel)']",
49111,Rumsshi,Male,,"['Alien', 'Anthropomorphic', 'Deity', 'Martial Artist', 'Piercings']","['Dragon Ball Super', 'Super Dragon Ball Heroes']",['Dragon Ball Super']
49112,Minori KIDERA,Female,Black Hair,"['Glasses', 'High School Student', 'Psychic Powers', 'Teenager']",['A Certain Scientific Accelerator'],
49113,Ai NAKASHIMA,Female,Brown Hair,['Adult'],['Haikyuu!! Second Season'],
49114,Arata TSUCHIYU,Male,Brown Hair,"['Athlete', 'High School Student', 'Teenager', 'Volleyball Player']",['Haikyuu!! Second Season'],
49115,Graham WINWOOD,Male,Blonde Hair,"['Adult', 'Magic User', 'Ponytail', 'Sword Fighter']","['Kondo Koso Shiawase ni Narimasu! (Light Novel)', 'This Time I Will Find Happiness!']",
49116,Kana,Weathering With You,,,,
49117,Sudyn RO DILLON,Male,Blonde Hair,"['Glasses', 'Knight']","['The Abandoned Empress', 'The Abandoned Empress (Novel)']",
49118,Agni,Female,Brown Hair,"['Dark-skinned', 'Deity', 'Elemental Powers', 'Fire Powers', 'Headband', 'Hot-Headed', 'Magic User', 'Scantily-clad']","['Campfire Cooking in Another World with My Absurd Skill', 'Campfire Cooking in Another World with My Absurd Skill (Light Novel)']",
49119,Emi SAWATARI,Female,Black Hair,"['Battle Gamer', 'Middle School Student']","['Subete no Jinrui wo Hakai Suru. Sorera wa Saisei Dekinai.', 'Subete no Jinrui wo Hakai Suru. Sorera wa Saisei Dekinai. (Pilot)']",
49120,Hummingbird,Female,,"['Hair Antenna', 'Magic User', 'Witch']","['Release That Witch', 'Release that Witch (Novel)']",
49121,Shawn Turquoin ALPHASTA,Male,,"['Royalty', 'Sweet Tooth']","['An Observation Log of My Fiancée Who Calls Herself a Villainess', 'Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku (Light Novel)']",
49122,Dojin's Sister,Female,Brown Hair,"['Adult', 'Nurse']",['Tale of the Yellow Dragon'],
49123,Febral,Male,Blonde Hair,"['Healing Powers', 'Magic User', 'Staff Wielder']","['How a Realist Hero Rebuilt the Kingdom', 'How a Realist Hero Rebuilt the Kingdom: Part II']","['How a Realist Hero Rebuilt the Kingdom', 'How a Realist Hero Rebuilt the Kingdom (Light Novel)']"
49124,You HATTORI,Male,Magenta Hair,"['Adult', 'Police']",['Stand My Heroes: Piece of Truth'],
49125,Saki FUJIMIYA,Female,Brown Hair,"['High School Student', 'Teenager', 'Vampire Hunter']",['Killing Me!'],
49126,Wan Shan You,Indulged In Your Radiance,,,,
49127,Tokihito KYUJO,Male,,"['Adult', 'Writer']",['Fushidara na Hanatsumi Otoko'],
49128,Kana's Friend,Female,Brown Hair,['Adult'],['Fruits Basket 1st Season'],
49129,Chris Fia ARCLIGHT,Male,Blue Hair,"['Glasses', 'Mecha Pilot', 'Nobility', 'Sword Fighter', 'Teenager']",['Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs'],"['Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs', 'Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs (Light Novel)']"
49130,Female Samurai,Female,Brown Hair,"['Adult', 'Bandages', 'Samurai', 'Sword Fighter']",['Sound & Fury'],
49131,Kazusa's Father,Male,Brown Hair,['Adult'],['O Maidens in Your Savage Season'],['O Maidens in Your Savage Season']
49132,Bella,Female,,"[""On the Emperor's Lap""]",,
49133,Gun Devil,Demon,,['Chainsaw Man'],,
49134,Annakin FORESTE,Male,Brown Hair,['Nobility'],['Iris: The Lady and Her Smartphone'],
49135,Old Woman,Female,Grey Hair,"['Cane', 'Disabled', 'Elderly']",['Classroom of the Elite'],
49136,Haruka AIZAWA,Male,Brown Hair,"['Adult', 'Gay', 'LGBT+', 'Seme']",['30-sai Kara no Coming Out'],
49137,Yuuto AOSHIMA,Male,Brown Hair,"['Charismatic', 'High School Student', 'Student Council', 'Teenager']",['After School Dice Club'],
49138,Aaron,Male,Brown Hair,"['Adult', 'Military']",['SubZero'],
49139,Boseok LEE,Male,Black Hair,['The Part-time Housekeeper!'],,
49140,Sakura,Female,Multicolored Hair,"['Animal', 'Cat', 'Shy']",['After School Dice Club'],['After School Dice Club']
49141,Ash's Swadloon,Elemental Powers,Nature Powers,"['Pokemon: Black & White', 'Pokemon: Black & White: Adventures in Unova', 'Pokemon: Black & White: Adventures in Unova and Beyond', 'Pokemon: Black & White - Rival Destinies', 'Pokemon Movie 16: Genesect and the Legend Awakened']",,
49142,James' Chimecho,Pokemon,Psychic Powers,"['Pokemon 3D Adventure: Find Mew!', 'Pokemon Advanced', 'Pokemon Movie 8: Lucario and The Mystery of Mew']",,
49143,Cilan's Dwebble,Earth Powers,Elemental Powers,"['Pokemon: Black & White', 'Pokemon: Black & White: Adventures in Unova', 'Pokemon: Black & White: Adventures in Unova and Beyond', 'Pokemon Black & White: Dekorora Adventure - Dent to Takeshi! Gyarados no Gekirin!!', 'Pokemon: Black & White - Rival Destinies', ""Pokemon: Meloetta's Moonlight Serenade"", 'Pokemon Movie 15: Kyurem vs. The Sword of Justice', 'Pokemon Movie 16: Genesect and the Legend Awakened']",,
49144,Sophocles' Charjabug,Elemental Powers,Insect,"['Pokemon Journeys', 'Pokemon Sun & Moon']",,
49145,Kray FORESIGHT,Male,Blonde Hair,"['Adult', 'Closed Eyes', 'Politician', 'Wealthy']","['Promare', 'Promare: Galo-hen']",
49146,Zubat,Bat,Poison User,['Pokemon Sun & Moon'],,
49147,Venonat,Insect,Pokemon,"['Pokemon Advanced', 'Pokemon: Diamond & Pearl', 'Pokemon Journeys']",,
49148,Alolan Sandshrew,Elemental Powers,Ice Powers,['Pokemon Sun & Moon'],,
49149,Alolan Sandslash,Elemental Powers,Ice Powers,['Pokemon Sun & Moon'],,
49150,Togepi,Pokemon,,"['Pokemon: Diamond & Pearl', 'Pokemon Movie 21: The Power of Us']",,
49151,Kirlia,Pokemon,Psychic Powers,['Pokemon: Diamond & Pearl'],,
49152,Makoto OUJI,Male,Brown Hair,"['Middle School Student', 'Teenager']",['Another'],
49153,Naomi FUJIMAKI,Female,Brown Hair,"['Dark-skinned', 'Middle School Student', 'Teenager']",['Another'],
49154,Aron,Pokemon,,['Pokemon Advanced'],,
49155,Seviper,Poison User,Pokemon,"['Pokemon Advanced', 'Pokemon: Black & White: Adventures in Unova', 'Pokemon XY']",,
49156,Castform,Pokemon,Shapeshifter,"['Pokemon Advanced', 'Pokemon Sun & Moon']",,
49157,Glameow,Cat,Pokemon,"['Pokemon: Diamond & Pearl', 'Pokemon: Diamond & Pearl Special', 'Pokemon Movie 11: Giratina and the Sky Warrior']",,
49158,Munchlax,Big Eater,Pokemon,"['Pokemon: Diamond & Pearl', 'Pokemon Legends: Hisuian Snow', 'Pokemon Movie 7: Destiny Deoxys', 'Pokemon Sun & Moon']",,
49159,Toxicroak,Poison User,Pokemon,"['Arceus, the One Called God', 'Pokemon: Diamond & Pearl', 'Pokemon Journeys']",,
49160,Purrloin,Cat,Darkness Powers,"['Pokemon: Black & White', 'Pokemon: Black & White: Adventures in Unova and Beyond']",,
