,Names,Gender,Hair_Color,Tags,Anime,Manga
12024,Sonic Boom,Male,Green Hair,"['Adult', 'Masks', 'Muscular', 'Ninja', 'Pompadour']",['Ninja Slayer From Animation'],
12025,Reisuke AKI,Male,,"['Bald', 'Piercings']",['Eyeshield 21'],
12026,Tatanka,Male,,['Athlete'],['Eyeshield 21'],
12027,Marehiko ITSUKI,Male,Brown Hair,"['Athlete', 'Tennis Player']","['The Prince of Tennis', 'The Prince of Tennis: A Gift from Atobe', 'The Prince of Tennis: The National Tournament', 'The Prince of Tennis: The National Tournament - Final', 'The Prince of Tennis: TV Anime-ban Pair Puri Picture Drama']",['Prince of Tennis']
12028,Mayo SAKAKI,Female,Blonde Hair,['Fushigi Yugi OVA: Eikoden'],,
12029,Kitajima,Male,,"['Detective', 'Facial Hair', 'Gay', 'LGBT+']",['Gay Detective!'],
12030,Hozumi KAIDOU,Female,Black Hair,['Adult'],['The Prince of Tennis'],
12031,Ryou KISAHARU,Male,Black Hair,"['The Prince of Tennis', 'The Prince of Tennis: A Gift from Atobe', 'The Prince of Tennis: The National Tournament', 'The Prince of Tennis: TV Anime-ban Pair Puri Picture Drama']",['Prince of Tennis'],
12032,Inakichi NITOBE,Male,Brown Hair,"['Athlete', 'Tennis Player']","['The Prince of Tennis', 'The Prince of Tennis: A Gift from Atobe']",['Prince of Tennis']
12033,Takuya NOMURA,Male,,"['Athlete', 'Glasses', 'Tennis Player']","['The Prince of Tennis', 'The Prince of Tennis: A Gift from Atobe']",['Prince of Tennis']
12034,Masaya SAKURAI,Male,Brown Hair,"['Athlete', 'Tennis Player']","['The Prince of Tennis', 'The Prince of Tennis: A Gift from Atobe', 'The Prince of Tennis: The National Tournament']",['Prince of Tennis']
12035,Kouhei TANAKA,Male,Blue Hair,"['Athlete', 'Tennis Player', 'Twin']",['The Prince of Tennis'],
12036,Aoi HANAMURA,Female,Red Hair,"['Glasses', 'Mole']","['The Prince of Tennis', 'The Prince of Tennis: A Gift from Atobe']",
12037,Kouji INOYAMA,Male,Black Hair,"['Adult', 'Facial Hair', 'Gay', 'LGBT+', 'Muscular', 'Teacher', 'Team Coach']",['Sanwa no Karasu'],
12038,Sasabe,Male,Brown Hair,"['Athlete', 'Tennis Player']",['The Prince of Tennis'],['Prince of Tennis']
12039,King Waffle,Male,,"['Crown', 'Facial Hair']",['Fresh Pretty Cure!'],
12040,Reika,Female,Blonde Hair,['Fresh Pretty Cure!'],,
12041,Takeshi,Male,Brown Hair,['Fresh Pretty Cure!'],,
12042,Chika's Mother,Female,Brown Hair,['Fresh Pretty Cure!'],,
12043,Toshiaki KASUGA,Male,Black Hair,['Fresh Pretty Cure!'],,
12044,Genkichi MOMOZONO,Male,White Hair,['Fresh Pretty Cure!'],,
12045,Naoko YAMABUKI,Female,Brown Hair,['Fresh Pretty Cure!'],,
12046,Usapyon,Fresh Pretty Cure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,,,,
12047,Tsubaki KAKYOUIN,Female,Blue Hair,['Sickly'],['Descendants of Darkness'],['Descendants of Darkness']
12048,Yasuhiko KAGA,Male,Black Hair,"['Middle School Student', 'Teenager']",['Heartcatch Pretty Cure!'],
12049,Aya MIZUSHIMA,Female,Brown Hair,"['Airhead', 'Clumsy', 'Glasses', 'Middle School Student']",['Heartcatch Pretty Cure!'],
12050,Tatsuya OZUKA,Male,Brown Hair,"['Middle School Student', 'Teenager']",['Heartcatch Pretty Cure!'],
12051,Hideo SAITANI,Male,Brown Hair,"['Big Ego', 'Glasses', 'Middle School Student', 'Teenager']",['Heartcatch Pretty Cure!'],
12052,Karin TSUYUKI,Female,Brown Hair,['Actor'],['Heartcatch Pretty Cure!'],
12053,Mao OGASAWARA,Female,Brown Hair,"['High School Student', 'Teenager']",['Heartcatch Pretty Cure!'],
12054,Kanae TADA,Female,Brown Hair,"['Cameraman', 'Middle School Student', 'Reporter', 'Teenager']",['Heartcatch Pretty Cure!'],
12055,Kazumi SATOU,Male,Brown Hair,"['Disciplinary Committee', 'Glasses', 'Middle School Student', 'Teenager']",['Heartcatch Pretty Cure!'],
12056,Miura AKIRA,Male,Brown Hair,"['Athlete', 'Baseball Player', 'Middle School Student', 'Teenager']",['Heartcatch Pretty Cure!'],
12057,Haruna TSUKIKAGE,Adult,Yamato Nadeshiko,['Heartcatch Pretty Cure!'],,
12058,Kasumi,Female,Brown Hair,"['Child', 'Elementary School Student', 'Pigtails']",['Heartcatch Pretty Cure!'],
12059,Masato SAKAI,Male,Brown Hair,"['Martial Artist', 'Middle School Student', 'Teenager']",['Heartcatch Pretty Cure!'],
12060,Mitsuru NAKANO,Male,Black Hair,"['Martial Artist', 'Teenager']",['Heartcatch Pretty Cure!'],
12061,Gou SUGIYAMA,Male,Brown Hair,"['Middle School Student', 'Teenager']",['Heartcatch Pretty Cure!'],
12062,Tadashi HORIUCHI,Male,White Hair,"['Elderly', 'Farmer']",['Heartcatch Pretty Cure!'],
12063,Yoshito SAKAI,Male,Brown Hair,"['Martial Artist', 'Teenager']",['Heartcatch Pretty Cure!'],
12064,Masajirou HARANO,Male,Brown Hair,"['Adult', 'Cook']",['Heartcatch Pretty Cure!'],
12065,Gentarou MYOUDOUIN,Male,White Hair,"['Elderly', 'Martial Artist']",['Heartcatch Pretty Cure!'],
12066,Yuuto TOSHIOKA,Male,Brown Hair,['Adult'],['Heartcatch Pretty Cure!'],
12067,Masakazu HARANO,Male,Black Hair,"['Adult', 'Cook']",['Heartcatch Pretty Cure!'],
12068,Daiki NISHIHARA,Male,Brown Hair,"['Middle School Student', 'Soccer Player']",['Heartcatch Pretty Cure!'],
12069,Megumi OKADA,Female,Blue Hair,['Pigtails'],"['Comic Party', 'To Heart']",
12070,Rika MATSUMOTO,Female,Orange Hair,"['Comic Party', 'To Heart']",,
12071,Nagase,To Heart,,,,
12072,Yuuki KUSAKABE,Female,Black Hair,"['High School Student', 'Teenager']","['To Heart 2', 'To Heart 2 AD Next', 'To Heart 2 AD OVA', 'To Heart 2 AD Plus', 'To Heart 2: Dungeon Travelers', 'To Heart 2 OVA']",
12073,Chie YOSHIOKA,Female,Green Hair,"['Hair Antenna', 'Headband', 'High School Student', 'Teenager']",['To Heart 2'],
12074,Oliver,White Hair,,"['Bird', 'Wings']","[""Agatha Christie's Great Detectives Poirot and Marple""]",
12075,Belzebu,Male,Grey Hair,"['Athlete', 'Teenager']",['Inazuma Eleven'],
12076,Astaroth,Male,,"['Athlete', 'Horns', 'No Eyebrows', 'Soccer Player']",['Inazuma Eleven'],
12077,Hebimoth,Male,,"['Athlete', 'Overweight', 'Pointy Ears', 'Soccer Player']",['Inazuma Eleven'],
12078,Belial,Male,Black Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12079,Mephisto,Male,Grey Hair,"['Athlete', 'Blinding Bangs', 'Soccer Player', 'Wings']",['Inazuma Eleven'],
12080,Barbatos,Female,Brown Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12081,Arachnes,Female,Green Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12082,Satanathos,Male,Purple Hair,"['Athlete', 'Goggles', 'Sharp Teeth', 'Soccer Player']",['Inazuma Eleven'],
12083,Nenel,Male,Brown Hair,"['Athlete', 'Closed Eyes', 'Freckles', 'Soccer Player', 'Wings']",['Inazuma Eleven'],
12084,Guel,Female,Blonde Hair,"['Athlete', 'Braids', 'Soccer Player']",['Inazuma Eleven'],
12085,Aiel,Female,Blonde Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12086,Enuel,Male,Orange Hair,"['Athlete', 'Rosy Cheeks', 'Soccer Player', 'Wings']",['Inazuma Eleven'],
12087,Winel,Male,Blonde Hair,"['Anti-Gravity Hair', 'Athlete', 'Soccer Player', 'Wings']",['Inazuma Eleven'],
12088,Mantis,Male,Green Hair,"['Athlete', 'Blinding Bangs', 'Scarf', 'Soccer Player']",['Inazuma Eleven'],
12089,Jackal,Male,Grey Hair,"['Athlete', 'Dark-skinned', 'Headband', 'Soccer Player']",['Inazuma Eleven'],
12090,Buffalo,Male,Black Hair,"['Athlete', 'Sideburns', 'Soccer Player']",['Inazuma Eleven'],
12091,Dingo,Male,Multicolored Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12092,Owl,Male,Grey Hair,"['Athlete', 'Headband', 'Sideburns', 'Soccer Player']",['Inazuma Eleven'],
12093,Jessica KAIOS,Female,Blonde Hair,['Freckles'],['LBX: Little Battlers eXperience Season 2'],
12094,Alice,Female,Blonde Hair,['LBX: Little Battlers eXperience Season 2'],,
12095,Yuno KASHIMA,Female,Brown Hair,['Danball Senki Wars'],,
12096,Saint Maria,Female,Blonde Hair,['R-15'],,
12097,Choushi MEI,R-15,,['R-15 (Light Novel)'],,
12098,Meguru TENTSUBOU,Female,,['R-15'],['R-15 (Light Novel)'],
12099,Monstro,Male,Multicolored Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12100,Sakinel,Male,Purple Hair,"['Athlete', 'Overweight', 'Soccer Player', 'Wings']",['Inazuma Eleven'],
12101,Elfel,Male,Green Hair,"['Athlete', 'Blinding Bangs', 'Soccer Player', 'Wings']",['Inazuma Eleven'],
12102,Coyote,Male,Grey Hair,"['Athlete', 'Bindi', 'Dark-skinned', 'Scar', 'Soccer Player']",['Inazuma Eleven'],
12103,Oumihara's Coach,Male,,"['Bandana', 'Epic Eyebrows', 'Facial Hair', 'Sunglasses', 'Team Coach']",['Inazuma Eleven'],
12104,Manyuuji's Coach,Male,,"['Hat', 'Team Coach']",['Inazuma Eleven'],
12105,Fuku,Female,Brown Hair,"['Bandana', 'Glasses']",['Inazuma Eleven'],
12106,Sebastian,Male,Grey Hair,"['Butler', 'Closed Eyes', 'Facial Hair']",['Inazuma Eleven'],
12107,Ooedo,Male,Black Hair,"['Face Markings', 'Martial Artist', 'Middle School Student', 'Overweight', 'Sumo Wrestler', 'Topknot']",['Inazuma Eleven'],
12108,Bessolini,Male,Grey Hair,['Inazuma Eleven'],,
12109,Aaron ADAMS,Male,Blonde Hair,"['Cane', 'Hat', 'Monocle', 'Ponytail', 'Team Coach']",['Inazuma Eleven'],
12110,Yasuo AGARIE,Male,Blue Hair,"['Athlete', 'Bandages', 'Epic Eyebrows', 'Soccer Player']",['Inazuma Eleven'],
12111,Nero AGATA,Male,Brown Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12112,Chikara AIDA,Male,Grey Hair,"['Facial Hair', 'Glasses', 'Hat', 'Overweight', 'Sideburns']",['Inazuma Eleven'],
12113,Kiyoshi AKUTSU,Male,White Hair,"['Athlete', 'Headphones', 'Soccer Player', 'Sunglasses']",['Inazuma Eleven'],
12114,Leonardo ALMEIDA,Male,Brown Hair,"['Athlete', 'Dark-skinned', 'Soccer Player']",['Inazuma Eleven'],
12115,Masaru ANZAI,Male,,"['Bald', 'Facial Hair']",['Inazuma Eleven'],
12116,Paul APPLETON,Male,Blonde Hair,"['Athlete', 'Bowl Cut', 'Soccer Player']",['Inazuma Eleven'],
12117,Tomo ATENA,Male,Blonde Hair,"['Athlete', 'Ponytail', 'Scar', 'Soccer Player']","['Inazuma Eleven', 'Inazuma Eleven: Reloaded - Soccer no Henkaku']",
12118,Yuichi AYANO,Male,Black Hair,"['Athlete', 'Soccer Player']","['Inazuma Eleven', 'Inazuma Eleven: Reloaded - Soccer no Henkaku']",
12119,Jean BAKER,Male,Grey Hair,"['Athlete', 'Dark-skinned', 'Soccer Player', 'Water Powers']",['Inazuma Eleven'],
12120,Shawn BEACH,Male,Brown Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12121,Kouichi BIRUDA,Male,,"['Athlete', 'Muscular', 'Soccer Player']",['Inazuma Eleven'],
12122,Borboleta BARBOSA,Male,Green Hair,"['Athlete', 'Dark-skinned', 'Facial Hair', 'Soccer Player']",['Inazuma Eleven'],
12123,Ted BRYAN,Male,Brown Hair,"['Athlete', 'Bandana', 'Dark-skinned', 'Soccer Player']","['Inazuma Eleven', 'Inazuma Eleven: Orion no Kokuin']",
12124,David BUCKINGHAM,Male,,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12125,Kiba BURADO,Male,Blonde Hair,"['Athlete', 'Eye Bags', 'Middle School Student', 'Pointy Ears', 'Scar', 'Sharp Teeth', 'Soccer Player']","['Inazuma Eleven', 'Inazuma Eleven: Reloaded - Soccer no Henkaku']",
12126,Lagarto CARLOS,Male,White Hair,"['Athlete', 'Dark-skinned', 'Dreadlocks', 'Soccer Player']",['Inazuma Eleven'],
12127,Kunimitsu CHIKUSHI,Male,Blonde Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12128,Geki DEIO,Male,Brown Hair,"['Athlete', 'Face Markings', 'Overweight', 'Soccer Player']","['Inazuma Eleven', 'Inazuma Eleven: Reloaded - Soccer no Henkaku']",
12129,Hiroshi ENDOU,Male,Brown Hair,"['Adult', 'Glasses']","['Inazuma Eleven', 'Inazuma Eleven: Reloaded - Soccer no Henkaku']",
12130,Windy FASTER,Male,Grey Hair,"['Athlete', 'Bandana', 'Dark-skinned', 'Soccer Player']",['Inazuma Eleven'],
12131,Goushu FLARE,Male,Blonde Hair,"['Anti-Gravity Hair', 'Athlete', 'Dark-skinned', 'Soccer Player']",['Inazuma Eleven'],
12132,Shirou's Father,Male,Grey Hair,['Glasses'],['Inazuma Eleven'],
12133,Konomu GEIMU,Male,Brown Hair,"['Athlete', 'Headband', 'Middle School Student', 'Otaku', 'Soccer Player', 'Video Gamer']",['Inazuma Eleven'],
12134,Raffaele GENERANI,Male,Brown Hair,"['Athlete', 'Headband', 'Soccer Player']",['Inazuma Eleven'],
12135,Giorgio GIANNINI,Male,Blue Hair,"['Athlete', 'Soccer Player']",['Inazuma Eleven'],
12136,Kanekatsu GIBO,Male,Brown Hair,"['Athlete', 'Ponytail', 'Scar', 'Soccer Player']",['Inazuma Eleven'],
12137,Anna TAKAMINE,Female,Brown Hair,"['Adult', 'Ponytail']",['Pretty Rhythm: Aurora Dream'],
12138,Ittetsu,Male,Grey Hair,"['Adult', 'Closed Eyes', 'Cook']",['Pretty Rhythm: Aurora Dream'],
12139,Yumemi,Female,Black Hair,['Ponytail'],['Pretty Rhythm: Dear My Future'],
12140,Tacky,Female,Blonde Hair,"['Adult', 'Announcer', 'Glasses', 'Hat']","['Pretty Rhythm: Aurora Dream', 'Pretty Rhythm: Dear My Future']",
12141,Hibiki KANZAKI,Male,Brown Hair,"['Super Dimensional Fortress Macross II: Lovers Again', 'Super Dimensional Fortress Macross II: The Movie']",,
12142,Louis FORT DRAKE,Female,Brown Hair,"['Military', 'Teenager']","['The Galaxy Railways', 'The Galaxy Railways: A Letter from the Abandoned Planet', 'The Galaxy Railways II']",
12143,Bruce J. SPEED,Male,Blonde Hair,['Military'],"['The Galaxy Railways', 'The Galaxy Railways II']",
12144,Manabu YUUKI,Male,Brown Hair,"['Military', 'Teenager']","['The Galaxy Railways', 'The Galaxy Railways: A Letter from the Abandoned Planet', 'The Galaxy Railways II']",
12145,Forecis,The Galaxy Railways,,,,
12146,Julia F. RAINHEART,Female,Blonde Hair,['Military'],"['The Galaxy Railways', 'The Galaxy Railways II']",
12147,Mamoru YUUKI,Brown Hair,,['Military'],['The Galaxy Railways'],
12148,Wataru YUUKI,Male,Brown Hair,"['The Galaxy Railways', 'The Galaxy Railways II']",,
12149,Kanna YUUKI,Female,Blonde Hair,"['The Galaxy Railways', 'The Galaxy Railways II']",,
12150,Fujimura,Male,Black Hair,"['Adult', 'Police', 'Smoker']",['Tekkon Kinkreet'],
12151,Akutsu,Female,Brown Hair,['Smoker'],['Tekkon Kinkreet'],
12152,Genroku,Male,Grey Hair,"['Balding', 'Elderly']",['Tekkon Kinkreet'],
12153,Kawashima,Male,Grey Hair,"['Adult', 'Glasses', 'Teacher']",['His and Her Circumstances'],['Kare Kano: His and Her Circumstances']
12154,Slaghf's Father,Male,Grey Hair,['Facial Hair'],['Ys'],
12155,Han MAKIBI,Male,Black Hair,['Martian Successor Nadesico: Prince Of Darkness'],,
12156,Kanako MISHOU,Female,Black Hair,['Glasses'],['Pretty Cure Splash Star'],
12157,Manabu MIYASAKO,Black Hair,,"['Pretty Cure All Stars DX2: Kibou no Hikari - Rainbow Jewel wo Mamore!', 'Pretty Cure All Stars DX3: Mirai ni Todoke! Sekai wo Tsunagu Niji-Iro no Hana', 'Pretty Cure Splash Star']",,
12158,Korone,Pretty Cure Splash Star,,,,
12159,Nigi Nigi,Pretty Cure Splash Star,,,,
12160,Hitomi ITOU,Female,,['Pretty Cure Splash Star'],,
12161,Minutes,Pretty Cure Splash Star Movie: Tic-Tac Crisis Hanging by a Thin Thread!,,,,
12162,Hours,Pretty Cure Splash Star Movie: Tic-Tac Crisis Hanging by a Thin Thread!,,,,
12163,Chika SHINONOME,Female,,['Psyren'],,
12164,Shigen HOUTO,Female,,"['Ikkitousen: Dragon Destiny: Hot Springs Grand Final Battle', 'Ikkitousen: Great Guardians']",['Battle Vixens'],
12165,Earthquake,Male,Grey Hair,"['Biker', 'Giant', 'Masks', 'Muscular', 'Ninja']",['Ninja Slayer From Animation'],
12166,Saji GENPOU,Female,Black Hair,['Pigtails'],"['Ikkitousen: Great Guardians', 'Ikkitousen: Xtreme Xecutor', 'Ikkitousen: Xtreme Xecutor Specials']",
12167,Eijirou KASHIWABA,Male,Black Hair,"['Sunglasses', 'Team Coach']","['Touch', 'Touch Movie 3: Kimi ga Toorisugita Ato Ni']",['Touch']
12168,Sachiko NISHIO,Female,Black Hair,"['High School Student', 'Team Manager']","['Touch', 'Touch Movie 1: Sebangou no Nai Ace', 'Touch Movie 2: Sayonara no Okurimono']",
12169,Alice BEAUMONT,Female,Blonde Hair,['Freckles'],['Touch: Cross Road - Kaze no Yukue'],
12170,Megumi YAGI,Female,,['Kakutou Bijin Wulong'],,
12171,Galia EINBURG,Male,Grey Hair,"['Facial Hair', 'Headband']",['Slayers Great'],
12172,Skull,Male,,['Helmet'],"['Cyborg 009: Call of Justice - Movie 1', 'Cyborg 009: The Cyborg Soldier']",['Cyborg 009']
12173,Physica S. FULCRUM,Male,,['Macross 7'],,
12174,Miho Miho,Female,Black Hair,"['Macross 7', 'Macross 7 Encore', 'Macross 7 Plus']",,
12175,Elma HOYLY,Female,,['Macross Dynamite 7'],,
12176,Kuki,Female,,['Military'],['Kurogane Pukapuka Tai'],
12177,Mamiya,Female,,['Military'],['Kurogane Pukapuka Tai'],
12178,Hans GILBENRAAT,Male,Blonde Hair,"['Explosives Expert', 'Gangster']",['Jackals'],
12179,Roxy HEYWARD,Female,,['Jackals'],,
12180,Rika AKAMINE,Female,,['Karate Shoukoushi Kohinata Minoru'],,
12181,Nozomi ENDOU,Female,,['Karate Shoukoushi Kohinata Minoru'],,
12182,Kaoru HAMADA,Male,,['Karate Shoukoushi Kohinata Minoru'],,
12183,Kengo IBUKI,Male,,"['Athlete', 'Martial Artist']",['Karate Shoukoushi Kohinata Minoru'],
12184,Tanuki,Ga-rei,,,,
12185,Souzaemon MIKADO,Male,,"['Ga-rei', 'Ga-rei - Tsuina no Shou']",,
12186,Kyouko MINE,Female,,['Ga-rei'],,
12187,Tsuina TAKIGUCHI,Female,,"['Ga-rei', 'Ga-rei - Tsuina no Shou']",,
12188,Akira NAKABOU,Male,,['Eyeshield 21'],,
12189,Maruko HIMURO,Female,,['Eyeshield 21'],,
12190,Hiromi KISARAGI,Male,,['Athlete'],['Eyeshield 21'],
12191,Doujirou TENMA,Male,,['Athlete'],['Eyeshield 21'],
12192,Bud WALKER,Male,,['Eyeshield 21'],,
12193,Kureji HERA,Male,,['Eyeshield 21'],,
12194,Aureriel FAIRCHILD,Female,,"['Freezing', 'Freezing: First Chronicle']",,
12195,Mi-Ryung BAEK,Female,,['Freezing: Zero'],,
12196,Lucille,Male,Blonde Hair,['Grand Guignol Orchestra'],,
12197,Kohaku,Male,,"['Musician', 'Violinist']",['Grand Guignol Orchestra'],
12198,Kairi SHINAGAWA,Female,,['Flunk Punk Rumble'],,
12199,Chuuta SHINAGAWA,Male,,['Flunk Punk Rumble'],,
12200,Musou GENNOSUKE,Male,Black Hair,['Vagabond'],,
12201,Toji GION,Male,Black Hair,['Vagabond'],,
12202,Tenki KUSANAGI,Male,,['Scar'],['Vagabond'],
12203,Ryouhei UEDA,Male,Black Hair,['Vagabond'],,
12204,Biggs DARKLIGHTER,Male,,"['Adult', 'Pilot']","['Star Wars', 'Star Wars: A New Hope']",
12205,Junichi JAGUAR,Male,Red Hair,"['Pyuu to Fuku! Jaguar', 'Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu', 'Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi']",['Pyuu to Fuku! Jaguar'],
12206,Nora TEIPACE,Female,Brown Hair,['Maid'],"['Shinigamihime no Saikon', 'Shinigamihime no Saikon: Baraen no Tokei Koushaku', 'Shinigamihime no Saikon (Light Novel)']",
12207,Lantis ILYUSHIN,Male,Purple Hair,"['1/2 Prince', '1/2 Prince (Novel)']",,
12208,Caelus,Male,,['1/2 Prince'],,
12209,Rui,1/2 Prince,,,,
12210,Swan Beauty,Female,,"['1/2 Prince', '1/2 Prince (Novel)']",,
12211,Shichirou OUGI,Male,,"['Elemental Powers', 'Wind Powers']",['Kekkaishi'],
12212,Tatsuya RUKAWA,Male,Black Hair,['Change 123'],,
12213,L BRADFORD,Male,Blonde Hair,['Vampire'],['Love Monster'],
12214,Emperor,Male,,['Bride of the Water God'],,
12215,Reiji AOE,Male,Brown Hair,"['Adult', 'Smoker']","['Love Mode', 'Love Mode Unlimited', ""Lover's Mode""]",
12216,Naoya SHIRAKAWA,Male,Blonde Hair,"['Gay', 'LGBT+', 'Orphan']","['Love Mode', 'Love Mode Unlimited', ""Lover's Mode""]",
12217,Riko KOEDA,Female,,['Kanojo wa Uso wo Aishisugiteru'],,
12218,Wakasa AYABE,Female,,['Tokyo Crazy Paradise'],,
12219,Akira KISE,Male,,['Tokyo Crazy Paradise'],,
12220,Shiika TSUKISHIMA,Female,,['Sand Chronicles'],,
12221,Ran RYUUZAKI,Female,,['Yandere Kanojo'],,
12222,Kouichirou RYUUZAKI,Male,,['Yandere Kanojo'],,
12223,Kaguya KAGA,Marugoto Anju Gakuen,,,,
12224,Eko,Female,,['Anthropomorphic'],['090: Eko to Issho.'],
12225,Shizuka TOOTAMA,Female,,['090: Eko to Issho.'],,
12226,Isurugi AGITO,Male,Black Hair,['Chaos Dragon'],,
12227,Kurama KAZUSA,Male,,['Chaos Dragon'],,
12228,Simeon,Chaos Dragon,,,,
12229,Eve,Female,,['Ponytail'],['07-Ghost'],
12230,Toru,Male,,['12-nin no Yasashii Koroshiya: Leo Murder Case'],,
12231,Kotarou DAIGO,Male,,['12-nin no Yasashii Koroshiya: Leo Murder Case'],,
12232,Clari NET,Male,Blonde Hair,"['Headband', 'Magic User', 'Piercings', 'Rapunzel Hair']",['Violinist of Hamelin'],"['Violinist of Hameln', 'Zoku Hameln no Violin Hiki']"
12233,Dragon Lord Drum,Male,,"['Armor', 'Demon', 'Dual Wielder', 'Horns', 'Hot-Headed']",['Violinist of Hamelin'],['Violinist of Hameln']
12234,Guitar,Male,,"['Armor', 'Cape', 'Demon', 'Helmet', 'Sword Fighter']",['Violinist of Hamelin'],['Violinist of Hameln']
12235,Naoto HIIRAGI,Male,,['16 Life'],,
12236,Yuu MORIYA,Male,,"['17-sai, Kiss to Dilemma']",,
12237,Ryou MASAKI,Male,Blonde Hair,"['Adult', 'Gay', 'Glasses', 'LGBT+', 'Prostitute']",['1-en no Otoko'],
12238,Keisuke SANJOU,Male,Black Hair,"['Adult', 'Detective', 'Facial Hair', 'Smoker']",['1-en no Otoko'],
12239,Kyouichi UEDA,Male,,"['Adult', 'Gay', 'LGBT+', 'Mole']",['1-en no Otoko'],
12240,Tadanobu KATSUMATA,Male,,"['20th Century Boys', '21st Century Boys']",,
12241,Takeru,Male,Black Hair,['Ninja Nonsense'],,
12242,Akane EBIHARA,360° Material,,,,
12243,Aya SUZAKI,Female,Brown Hair,"['High School Student', 'Mole', 'Rosy Cheeks', 'Teenager', 'Transfer Student']",['Suzakinishi The Animation'],
